,DateTime,Junction,Vehicles,Time,Hour,Month-Day,Day-of-Week,Year,Month,Day
37832,2016-10-26 08:00:00,3,9,08:00:00,8,1026,2,2016,10,26
37833,2016-10-26 09:00:00,3,10,09:00:00,9,1026,2,2016,10,26
37834,2016-10-26 10:00:00,3,12,10:00:00,10,1026,2,2016,10,26
37835,2016-10-26 11:00:00,3,21,11:00:00,11,1026,2,2016,10,26
37836,2016-10-26 12:00:00,3,22,12:00:00,12,1026,2,2016,10,26
37837,2016-10-26 13:00:00,3,14,13:00:00,13,1026,2,2016,10,26
37838,2016-10-26 14:00:00,3,20,14:00:00,14,1026,2,2016,10,26
37839,2016-10-26 15:00:00,3,16,15:00:00,15,1026,2,2016,10,26
37840,2016-10-26 16:00:00,3,16,16:00:00,16,1026,2,2016,10,26
37841,2016-10-26 17:00:00,3,16,17:00:00,17,1026,2,2016,10,26
37842,2016-10-26 18:00:00,3,18,18:00:00,18,1026,2,2016,10,26
37843,2016-10-26 19:00:00,3,18,19:00:00,19,1026,2,2016,10,26
37844,2016-10-26 20:00:00,3,20,20:00:00,20,1026,2,2016,10,26
37845,2016-10-26 21:00:00,3,15,21:00:00,21,1026,2,2016,10,26
37846,2016-10-26 22:00:00,3,18,22:00:00,22,1026,2,2016,10,26
37847,2016-10-26 23:00:00,3,11,23:00:00,23,1026,2,2016,10,26
37848,2016-10-27 00:00:00,3,12,00:00:00,0,1027,3,2016,10,27
37849,2016-10-27 01:00:00,3,9,01:00:00,1,1027,3,2016,10,27
37850,2016-10-27 02:00:00,3,8,02:00:00,2,1027,3,2016,10,27
37851,2016-10-27 03:00:00,3,8,03:00:00,3,1027,3,2016,10,27
37852,2016-10-27 04:00:00,3,7,04:00:00,4,1027,3,2016,10,27
37853,2016-10-27 05:00:00,3,9,05:00:00,5,1027,3,2016,10,27
37854,2016-10-27 06:00:00,3,8,06:00:00,6,1027,3,2016,10,27
37855,2016-10-27 07:00:00,3,10,07:00:00,7,1027,3,2016,10,27
37856,2016-10-27 08:00:00,3,12,08:00:00,8,1027,3,2016,10,27
37857,2016-10-27 09:00:00,3,12,09:00:00,9,1027,3,2016,10,27
37858,2016-10-27 10:00:00,3,12,10:00:00,10,1027,3,2016,10,27
37859,2016-10-27 11:00:00,3,21,11:00:00,11,1027,3,2016,10,27
37860,2016-10-27 12:00:00,3,22,12:00:00,12,1027,3,2016,10,27
37861,2016-10-27 13:00:00,3,24,13:00:00,13,1027,3,2016,10,27
37862,2016-10-27 14:00:00,3,19,14:00:00,14,1027,3,2016,10,27
37863,2016-10-27 15:00:00,3,22,15:00:00,15,1027,3,2016,10,27
37864,2016-10-27 16:00:00,3,17,16:00:00,16,1027,3,2016,10,27
37865,2016-10-27 17:00:00,3,17,17:00:00,17,1027,3,2016,10,27
37866,2016-10-27 18:00:00,3,21,18:00:00,18,1027,3,2016,10,27
37867,2016-10-27 19:00:00,3,19,19:00:00,19,1027,3,2016,10,27
37868,2016-10-27 20:00:00,3,19,20:00:00,20,1027,3,2016,10,27
37869,2016-10-27 21:00:00,3,18,21:00:00,21,1027,3,2016,10,27
37870,2016-10-27 22:00:00,3,8,22:00:00,22,1027,3,2016,10,27
37871,2016-10-27 23:00:00,3,12,23:00:00,23,1027,3,2016,10,27
37872,2016-10-28 00:00:00,3,18,00:00:00,0,1028,4,2016,10,28
37873,2016-10-28 01:00:00,3,9,01:00:00,1,1028,4,2016,10,28
37874,2016-10-28 02:00:00,3,6,02:00:00,2,1028,4,2016,10,28
37875,2016-10-28 03:00:00,3,8,03:00:00,3,1028,4,2016,10,28
37876,2016-10-28 04:00:00,3,8,04:00:00,4,1028,4,2016,10,28
37877,2016-10-28 05:00:00,3,3,05:00:00,5,1028,4,2016,10,28
37878,2016-10-28 06:00:00,3,7,06:00:00,6,1028,4,2016,10,28
37879,2016-10-28 07:00:00,3,7,07:00:00,7,1028,4,2016,10,28
37880,2016-10-28 08:00:00,3,14,08:00:00,8,1028,4,2016,10,28
37881,2016-10-28 09:00:00,3,11,09:00:00,9,1028,4,2016,10,28
37882,2016-10-28 10:00:00,3,12,10:00:00,10,1028,4,2016,10,28
37883,2016-10-28 11:00:00,3,14,11:00:00,11,1028,4,2016,10,28
37884,2016-10-28 12:00:00,3,11,12:00:00,12,1028,4,2016,10,28
37885,2016-10-28 13:00:00,3,13,13:00:00,13,1028,4,2016,10,28
37886,2016-10-28 14:00:00,3,12,14:00:00,14,1028,4,2016,10,28
37887,2016-10-28 15:00:00,3,13,15:00:00,15,1028,4,2016,10,28
37888,2016-10-28 16:00:00,3,11,16:00:00,16,1028,4,2016,10,28
37889,2016-10-28 17:00:00,3,10,17:00:00,17,1028,4,2016,10,28
37890,2016-10-28 18:00:00,3,13,18:00:00,18,1028,4,2016,10,28
37891,2016-10-28 19:00:00,3,11,19:00:00,19,1028,4,2016,10,28
37892,2016-10-28 20:00:00,3,13,20:00:00,20,1028,4,2016,10,28
37893,2016-10-28 21:00:00,3,13,21:00:00,21,1028,4,2016,10,28
37894,2016-10-28 22:00:00,3,10,22:00:00,22,1028,4,2016,10,28
37895,2016-10-28 23:00:00,3,9,23:00:00,23,1028,4,2016,10,28
37896,2016-10-29 00:00:00,3,11,00:00:00,0,1029,5,2016,10,29
37897,2016-10-29 01:00:00,3,7,01:00:00,1,1029,5,2016,10,29
37898,2016-10-29 02:00:00,3,7,02:00:00,2,1029,5,2016,10,29
37899,2016-10-29 03:00:00,3,4,03:00:00,3,1029,5,2016,10,29
37900,2016-10-29 04:00:00,3,5,04:00:00,4,1029,5,2016,10,29
37901,2016-10-29 05:00:00,3,5,05:00:00,5,1029,5,2016,10,29
37902,2016-10-29 06:00:00,3,3,06:00:00,6,1029,5,2016,10,29
37903,2016-10-29 07:00:00,3,5,07:00:00,7,1029,5,2016,10,29
37904,2016-10-29 08:00:00,3,6,08:00:00,8,1029,5,2016,10,29
37905,2016-10-29 09:00:00,3,10,09:00:00,9,1029,5,2016,10,29
37906,2016-10-29 10:00:00,3,7,10:00:00,10,1029,5,2016,10,29
37907,2016-10-29 11:00:00,3,11,11:00:00,11,1029,5,2016,10,29
37908,2016-10-29 12:00:00,3,9,12:00:00,12,1029,5,2016,10,29
37909,2016-10-29 13:00:00,3,8,13:00:00,13,1029,5,2016,10,29
37910,2016-10-29 14:00:00,3,6,14:00:00,14,1029,5,2016,10,29
37911,2016-10-29 15:00:00,3,10,15:00:00,15,1029,5,2016,10,29
37912,2016-10-29 16:00:00,3,5,16:00:00,16,1029,5,2016,10,29
37913,2016-10-29 17:00:00,3,11,17:00:00,17,1029,5,2016,10,29
37914,2016-10-29 18:00:00,3,10,18:00:00,18,1029,5,2016,10,29
37915,2016-10-29 19:00:00,3,9,19:00:00,19,1029,5,2016,10,29
37916,2016-10-29 20:00:00,3,10,20:00:00,20,1029,5,2016,10,29
37917,2016-10-29 21:00:00,3,8,21:00:00,21,1029,5,2016,10,29
37918,2016-10-29 22:00:00,3,9,22:00:00,22,1029,5,2016,10,29
37919,2016-10-29 23:00:00,3,9,23:00:00,23,1029,5,2016,10,29
37920,2016-10-30 00:00:00,3,10,00:00:00,0,1030,6,2016,10,30
37921,2016-10-30 01:00:00,3,5,01:00:00,1,1030,6,2016,10,30
37922,2016-10-30 02:00:00,3,7,02:00:00,2,1030,6,2016,10,30
37923,2016-10-30 03:00:00,3,8,03:00:00,3,1030,6,2016,10,30
37924,2016-10-30 04:00:00,3,5,04:00:00,4,1030,6,2016,10,30
37925,2016-10-30 05:00:00,3,5,05:00:00,5,1030,6,2016,10,30
37926,2016-10-30 06:00:00,3,7,06:00:00,6,1030,6,2016,10,30
37927,2016-10-30 07:00:00,3,5,07:00:00,7,1030,6,2016,10,30
37928,2016-10-30 08:00:00,3,9,08:00:00,8,1030,6,2016,10,30
37929,2016-10-30 09:00:00,3,7,09:00:00,9,1030,6,2016,10,30
37930,2016-10-30 10:00:00,3,7,10:00:00,10,1030,6,2016,10,30
37931,2016-10-30 11:00:00,3,9,11:00:00,11,1030,6,2016,10,30
37932,2016-10-30 12:00:00,3,9,12:00:00,12,1030,6,2016,10,30
37933,2016-10-30 13:00:00,3,7,13:00:00,13,1030,6,2016,10,30
37934,2016-10-30 14:00:00,3,5,14:00:00,14,1030,6,2016,10,30
37935,2016-10-30 15:00:00,3,8,15:00:00,15,1030,6,2016,10,30
37936,2016-10-30 16:00:00,3,8,16:00:00,16,1030,6,2016,10,30
37937,2016-10-30 17:00:00,3,8,17:00:00,17,1030,6,2016,10,30
37938,2016-10-30 18:00:00,3,9,18:00:00,18,1030,6,2016,10,30
37939,2016-10-30 19:00:00,3,12,19:00:00,19,1030,6,2016,10,30
37940,2016-10-30 20:00:00,3,9,20:00:00,20,1030,6,2016,10,30
37941,2016-10-30 21:00:00,3,10,21:00:00,21,1030,6,2016,10,30
37942,2016-10-30 22:00:00,3,11,22:00:00,22,1030,6,2016,10,30
37943,2016-10-30 23:00:00,3,11,23:00:00,23,1030,6,2016,10,30
37944,2016-10-31 00:00:00,3,10,00:00:00,0,1031,0,2016,10,31
37945,2016-10-31 01:00:00,3,5,01:00:00,1,1031,0,2016,10,31
37946,2016-10-31 02:00:00,3,7,02:00:00,2,1031,0,2016,10,31
37947,2016-10-31 03:00:00,3,4,03:00:00,3,1031,0,2016,10,31
37948,2016-10-31 04:00:00,3,7,04:00:00,4,1031,0,2016,10,31
37949,2016-10-31 05:00:00,3,4,05:00:00,5,1031,0,2016,10,31
37950,2016-10-31 06:00:00,3,3,06:00:00,6,1031,0,2016,10,31
37951,2016-10-31 07:00:00,3,5,07:00:00,7,1031,0,2016,10,31
37952,2016-10-31 08:00:00,3,5,08:00:00,8,1031,0,2016,10,31
37953,2016-10-31 09:00:00,3,8,09:00:00,9,1031,0,2016,10,31
37954,2016-10-31 10:00:00,3,12,10:00:00,10,1031,0,2016,10,31
37955,2016-10-31 11:00:00,3,11,11:00:00,11,1031,0,2016,10,31
37956,2016-10-31 12:00:00,3,12,12:00:00,12,1031,0,2016,10,31
37957,2016-10-31 13:00:00,3,10,13:00:00,13,1031,0,2016,10,31
37958,2016-10-31 14:00:00,3,15,14:00:00,14,1031,0,2016,10,31
37959,2016-10-31 15:00:00,3,11,15:00:00,15,1031,0,2016,10,31
37960,2016-10-31 16:00:00,3,12,16:00:00,16,1031,0,2016,10,31
37961,2016-10-31 17:00:00,3,11,17:00:00,17,1031,0,2016,10,31
37962,2016-10-31 18:00:00,3,10,18:00:00,18,1031,0,2016,10,31
37963,2016-10-31 19:00:00,3,16,19:00:00,19,1031,0,2016,10,31
37964,2016-10-31 20:00:00,3,15,20:00:00,20,1031,0,2016,10,31
37965,2016-10-31 21:00:00,3,14,21:00:00,21,1031,0,2016,10,31
37966,2016-10-31 22:00:00,3,10,22:00:00,22,1031,0,2016,10,31
37967,2016-10-31 23:00:00,3,11,23:00:00,23,1031,0,2016,10,31
37968,2016-11-01 00:00:00,3,10,00:00:00,0,1101,1,2016,11,01
37969,2016-11-01 01:00:00,3,7,01:00:00,1,1101,1,2016,11,01
37970,2016-11-01 02:00:00,3,10,02:00:00,2,1101,1,2016,11,01
37971,2016-11-01 03:00:00,3,7,03:00:00,3,1101,1,2016,11,01
37972,2016-11-01 04:00:00,3,4,04:00:00,4,1101,1,2016,11,01
37973,2016-11-01 05:00:00,3,4,05:00:00,5,1101,1,2016,11,01
37974,2016-11-01 06:00:00,3,8,06:00:00,6,1101,1,2016,11,01
37975,2016-11-01 07:00:00,3,7,07:00:00,7,1101,1,2016,11,01
37976,2016-11-01 08:00:00,3,9,08:00:00,8,1101,1,2016,11,01
37977,2016-11-01 09:00:00,3,10,09:00:00,9,1101,1,2016,11,01
37978,2016-11-01 10:00:00,3,11,10:00:00,10,1101,1,2016,11,01
37979,2016-11-01 11:00:00,3,11,11:00:00,11,1101,1,2016,11,01
37980,2016-11-01 12:00:00,3,9,12:00:00,12,1101,1,2016,11,01
37981,2016-11-01 13:00:00,3,11,13:00:00,13,1101,1,2016,11,01
37982,2016-11-01 14:00:00,3,9,14:00:00,14,1101,1,2016,11,01
37983,2016-11-01 15:00:00,3,12,15:00:00,15,1101,1,2016,11,01
37984,2016-11-01 16:00:00,3,16,16:00:00,16,1101,1,2016,11,01
37985,2016-11-01 17:00:00,3,9,17:00:00,17,1101,1,2016,11,01
37986,2016-11-01 18:00:00,3,22,18:00:00,18,1101,1,2016,11,01
37987,2016-11-01 19:00:00,3,28,19:00:00,19,1101,1,2016,11,01
37988,2016-11-01 20:00:00,3,18,20:00:00,20,1101,1,2016,11,01
37989,2016-11-01 21:00:00,3,18,21:00:00,21,1101,1,2016,11,01
37990,2016-11-01 22:00:00,3,18,22:00:00,22,1101,1,2016,11,01
37991,2016-11-01 23:00:00,3,16,23:00:00,23,1101,1,2016,11,01
37992,2016-11-02 00:00:00,3,13,00:00:00,0,1102,2,2016,11,02
37993,2016-11-02 01:00:00,3,11,01:00:00,1,1102,2,2016,11,02
37994,2016-11-02 02:00:00,3,9,02:00:00,2,1102,2,2016,11,02
37995,2016-11-02 03:00:00,3,9,03:00:00,3,1102,2,2016,11,02
37996,2016-11-02 04:00:00,3,5,04:00:00,4,1102,2,2016,11,02
37997,2016-11-02 05:00:00,3,8,05:00:00,5,1102,2,2016,11,02
37998,2016-11-02 06:00:00,3,8,06:00:00,6,1102,2,2016,11,02
37999,2016-11-02 07:00:00,3,6,07:00:00,7,1102,2,2016,11,02
38000,2016-11-02 08:00:00,3,10,08:00:00,8,1102,2,2016,11,02
38001,2016-11-02 09:00:00,3,11,09:00:00,9,1102,2,2016,11,02
38002,2016-11-02 10:00:00,3,10,10:00:00,10,1102,2,2016,11,02
38003,2016-11-02 11:00:00,3,19,11:00:00,11,1102,2,2016,11,02
38004,2016-11-02 12:00:00,3,16,12:00:00,12,1102,2,2016,11,02
38005,2016-11-02 13:00:00,3,12,13:00:00,13,1102,2,2016,11,02
38006,2016-11-02 14:00:00,3,17,14:00:00,14,1102,2,2016,11,02
38007,2016-11-02 15:00:00,3,15,15:00:00,15,1102,2,2016,11,02
38008,2016-11-02 16:00:00,3,14,16:00:00,16,1102,2,2016,11,02
38009,2016-11-02 17:00:00,3,14,17:00:00,17,1102,2,2016,11,02
38010,2016-11-02 18:00:00,3,10,18:00:00,18,1102,2,2016,11,02
38011,2016-11-02 19:00:00,3,17,19:00:00,19,1102,2,2016,11,02
38012,2016-11-02 20:00:00,3,12,20:00:00,20,1102,2,2016,11,02
38013,2016-11-02 21:00:00,3,9,21:00:00,21,1102,2,2016,11,02
38014,2016-11-02 22:00:00,3,14,22:00:00,22,1102,2,2016,11,02
38015,2016-11-02 23:00:00,3,13,23:00:00,23,1102,2,2016,11,02
38016,2016-11-03 00:00:00,3,13,00:00:00,0,1103,3,2016,11,03
38017,2016-11-03 01:00:00,3,9,01:00:00,1,1103,3,2016,11,03
38018,2016-11-03 02:00:00,3,11,02:00:00,2,1103,3,2016,11,03
38019,2016-11-03 03:00:00,3,9,03:00:00,3,1103,3,2016,11,03
38020,2016-11-03 04:00:00,3,7,04:00:00,4,1103,3,2016,11,03
38021,2016-11-03 05:00:00,3,5,05:00:00,5,1103,3,2016,11,03
38022,2016-11-03 06:00:00,3,8,06:00:00,6,1103,3,2016,11,03
38023,2016-11-03 07:00:00,3,7,07:00:00,7,1103,3,2016,11,03
38024,2016-11-03 08:00:00,3,7,08:00:00,8,1103,3,2016,11,03
38025,2016-11-03 09:00:00,3,11,09:00:00,9,1103,3,2016,11,03
38026,2016-11-03 10:00:00,3,10,10:00:00,10,1103,3,2016,11,03
38027,2016-11-03 11:00:00,3,11,11:00:00,11,1103,3,2016,11,03
38028,2016-11-03 12:00:00,3,13,12:00:00,12,1103,3,2016,11,03
38029,2016-11-03 13:00:00,3,13,13:00:00,13,1103,3,2016,11,03
38030,2016-11-03 14:00:00,3,22,14:00:00,14,1103,3,2016,11,03
38031,2016-11-03 15:00:00,3,18,15:00:00,15,1103,3,2016,11,03
38032,2016-11-03 16:00:00,3,12,16:00:00,16,1103,3,2016,11,03
38033,2016-11-03 17:00:00,3,15,17:00:00,17,1103,3,2016,11,03
38034,2016-11-03 18:00:00,3,14,18:00:00,18,1103,3,2016,11,03
38035,2016-11-03 19:00:00,3,10,19:00:00,19,1103,3,2016,11,03
38036,2016-11-03 20:00:00,3,15,20:00:00,20,1103,3,2016,11,03
38037,2016-11-03 21:00:00,3,15,21:00:00,21,1103,3,2016,11,03
38038,2016-11-03 22:00:00,3,10,22:00:00,22,1103,3,2016,11,03
38039,2016-11-03 23:00:00,3,14,23:00:00,23,1103,3,2016,11,03
38040,2016-11-04 00:00:00,3,11,00:00:00,0,1104,4,2016,11,04
38041,2016-11-04 01:00:00,3,11,01:00:00,1,1104,4,2016,11,04
38042,2016-11-04 02:00:00,3,8,02:00:00,2,1104,4,2016,11,04
38043,2016-11-04 03:00:00,3,8,03:00:00,3,1104,4,2016,11,04
38044,2016-11-04 04:00:00,3,4,04:00:00,4,1104,4,2016,11,04
38045,2016-11-04 05:00:00,3,7,05:00:00,5,1104,4,2016,11,04
38046,2016-11-04 06:00:00,3,7,06:00:00,6,1104,4,2016,11,04
38047,2016-11-04 07:00:00,3,9,07:00:00,7,1104,4,2016,11,04
38048,2016-11-04 08:00:00,3,8,08:00:00,8,1104,4,2016,11,04
38049,2016-11-04 09:00:00,3,10,09:00:00,9,1104,4,2016,11,04
38050,2016-11-04 10:00:00,3,13,10:00:00,10,1104,4,2016,11,04
38051,2016-11-04 11:00:00,3,11,11:00:00,11,1104,4,2016,11,04
38052,2016-11-04 12:00:00,3,13,12:00:00,12,1104,4,2016,11,04
38053,2016-11-04 13:00:00,3,13,13:00:00,13,1104,4,2016,11,04
38054,2016-11-04 14:00:00,3,13,14:00:00,14,1104,4,2016,11,04
38055,2016-11-04 15:00:00,3,13,15:00:00,15,1104,4,2016,11,04
38056,2016-11-04 16:00:00,3,14,16:00:00,16,1104,4,2016,11,04
38057,2016-11-04 17:00:00,3,21,17:00:00,17,1104,4,2016,11,04
38058,2016-11-04 18:00:00,3,21,18:00:00,18,1104,4,2016,11,04
38059,2016-11-04 19:00:00,3,19,19:00:00,19,1104,4,2016,11,04
38060,2016-11-04 20:00:00,3,17,20:00:00,20,1104,4,2016,11,04
38061,2016-11-04 21:00:00,3,16,21:00:00,21,1104,4,2016,11,04
38062,2016-11-04 22:00:00,3,21,22:00:00,22,1104,4,2016,11,04
38063,2016-11-04 23:00:00,3,14,23:00:00,23,1104,4,2016,11,04
38064,2016-11-05 00:00:00,3,12,00:00:00,0,1105,5,2016,11,05
38065,2016-11-05 01:00:00,3,11,01:00:00,1,1105,5,2016,11,05
38066,2016-11-05 02:00:00,3,7,02:00:00,2,1105,5,2016,11,05
38067,2016-11-05 03:00:00,3,7,03:00:00,3,1105,5,2016,11,05
38068,2016-11-05 04:00:00,3,7,04:00:00,4,1105,5,2016,11,05
38069,2016-11-05 05:00:00,3,8,05:00:00,5,1105,5,2016,11,05
38070,2016-11-05 06:00:00,3,5,06:00:00,6,1105,5,2016,11,05
38071,2016-11-05 07:00:00,3,5,07:00:00,7,1105,5,2016,11,05
38072,2016-11-05 08:00:00,3,9,08:00:00,8,1105,5,2016,11,05
38073,2016-11-05 09:00:00,3,12,09:00:00,9,1105,5,2016,11,05
38074,2016-11-05 10:00:00,3,13,10:00:00,10,1105,5,2016,11,05
38075,2016-11-05 11:00:00,3,14,11:00:00,11,1105,5,2016,11,05
38076,2016-11-05 12:00:00,3,14,12:00:00,12,1105,5,2016,11,05
38077,2016-11-05 13:00:00,3,10,13:00:00,13,1105,5,2016,11,05
38078,2016-11-05 14:00:00,3,14,14:00:00,14,1105,5,2016,11,05
38079,2016-11-05 15:00:00,3,13,15:00:00,15,1105,5,2016,11,05
38080,2016-11-05 16:00:00,3,12,16:00:00,16,1105,5,2016,11,05
38081,2016-11-05 17:00:00,3,18,17:00:00,17,1105,5,2016,11,05
38082,2016-11-05 18:00:00,3,14,18:00:00,18,1105,5,2016,11,05
38083,2016-11-05 19:00:00,3,17,19:00:00,19,1105,5,2016,11,05
38084,2016-11-05 20:00:00,3,19,20:00:00,20,1105,5,2016,11,05
38085,2016-11-05 21:00:00,3,18,21:00:00,21,1105,5,2016,11,05
38086,2016-11-05 22:00:00,3,12,22:00:00,22,1105,5,2016,11,05
38087,2016-11-05 23:00:00,3,14,23:00:00,23,1105,5,2016,11,05
38088,2016-11-06 00:00:00,3,16,00:00:00,0,1106,6,2016,11,06
38089,2016-11-06 01:00:00,3,10,01:00:00,1,1106,6,2016,11,06
38090,2016-11-06 02:00:00,3,10,02:00:00,2,1106,6,2016,11,06
38091,2016-11-06 03:00:00,3,7,03:00:00,3,1106,6,2016,11,06
38092,2016-11-06 04:00:00,3,9,04:00:00,4,1106,6,2016,11,06
38093,2016-11-06 05:00:00,3,6,05:00:00,5,1106,6,2016,11,06
38094,2016-11-06 06:00:00,3,7,06:00:00,6,1106,6,2016,11,06
38095,2016-11-06 07:00:00,3,6,07:00:00,7,1106,6,2016,11,06
38096,2016-11-06 08:00:00,3,11,08:00:00,8,1106,6,2016,11,06
38097,2016-11-06 09:00:00,3,7,09:00:00,9,1106,6,2016,11,06
38098,2016-11-06 10:00:00,3,9,10:00:00,10,1106,6,2016,11,06
38099,2016-11-06 11:00:00,3,12,11:00:00,11,1106,6,2016,11,06
38100,2016-11-06 12:00:00,3,11,12:00:00,12,1106,6,2016,11,06
38101,2016-11-06 13:00:00,3,12,13:00:00,13,1106,6,2016,11,06
38102,2016-11-06 14:00:00,3,12,14:00:00,14,1106,6,2016,11,06
38103,2016-11-06 15:00:00,3,16,15:00:00,15,1106,6,2016,11,06
38104,2016-11-06 16:00:00,3,14,16:00:00,16,1106,6,2016,11,06
38105,2016-11-06 17:00:00,3,12,17:00:00,17,1106,6,2016,11,06
38106,2016-11-06 18:00:00,3,13,18:00:00,18,1106,6,2016,11,06
38107,2016-11-06 19:00:00,3,14,19:00:00,19,1106,6,2016,11,06
38108,2016-11-06 20:00:00,3,15,20:00:00,20,1106,6,2016,11,06
38109,2016-11-06 21:00:00,3,15,21:00:00,21,1106,6,2016,11,06
38110,2016-11-06 22:00:00,3,11,22:00:00,22,1106,6,2016,11,06
38111,2016-11-06 23:00:00,3,12,23:00:00,23,1106,6,2016,11,06
38112,2016-11-07 00:00:00,3,14,00:00:00,0,1107,0,2016,11,07
38113,2016-11-07 01:00:00,3,11,01:00:00,1,1107,0,2016,11,07
38114,2016-11-07 02:00:00,3,12,02:00:00,2,1107,0,2016,11,07
38115,2016-11-07 03:00:00,3,5,03:00:00,3,1107,0,2016,11,07
38116,2016-11-07 04:00:00,3,8,04:00:00,4,1107,0,2016,11,07
38117,2016-11-07 05:00:00,3,6,05:00:00,5,1107,0,2016,11,07
38118,2016-11-07 06:00:00,3,5,06:00:00,6,1107,0,2016,11,07
38119,2016-11-07 07:00:00,3,5,07:00:00,7,1107,0,2016,11,07
38120,2016-11-07 08:00:00,3,6,08:00:00,8,1107,0,2016,11,07
38121,2016-11-07 09:00:00,3,10,09:00:00,9,1107,0,2016,11,07
38122,2016-11-07 10:00:00,3,13,10:00:00,10,1107,0,2016,11,07
38123,2016-11-07 11:00:00,3,17,11:00:00,11,1107,0,2016,11,07
38124,2016-11-07 12:00:00,3,15,12:00:00,12,1107,0,2016,11,07
38125,2016-11-07 13:00:00,3,17,13:00:00,13,1107,0,2016,11,07
38126,2016-11-07 14:00:00,3,22,14:00:00,14,1107,0,2016,11,07
38127,2016-11-07 15:00:00,3,16,15:00:00,15,1107,0,2016,11,07
38128,2016-11-07 16:00:00,3,20,16:00:00,16,1107,0,2016,11,07
38129,2016-11-07 17:00:00,3,20,17:00:00,17,1107,0,2016,11,07
38130,2016-11-07 18:00:00,3,21,18:00:00,18,1107,0,2016,11,07
38131,2016-11-07 19:00:00,3,20,19:00:00,19,1107,0,2016,11,07
38132,2016-11-07 20:00:00,3,18,20:00:00,20,1107,0,2016,11,07
38133,2016-11-07 21:00:00,3,17,21:00:00,21,1107,0,2016,11,07
38134,2016-11-07 22:00:00,3,17,22:00:00,22,1107,0,2016,11,07
38135,2016-11-07 23:00:00,3,14,23:00:00,23,1107,0,2016,11,07
38136,2016-11-08 00:00:00,3,9,00:00:00,0,1108,1,2016,11,08
38137,2016-11-08 01:00:00,3,10,01:00:00,1,1108,1,2016,11,08
38138,2016-11-08 02:00:00,3,9,02:00:00,2,1108,1,2016,11,08
38139,2016-11-08 03:00:00,3,6,03:00:00,3,1108,1,2016,11,08
38140,2016-11-08 04:00:00,3,10,04:00:00,4,1108,1,2016,11,08
38141,2016-11-08 05:00:00,3,4,05:00:00,5,1108,1,2016,11,08
38142,2016-11-08 06:00:00,3,5,06:00:00,6,1108,1,2016,11,08
38143,2016-11-08 07:00:00,3,6,07:00:00,7,1108,1,2016,11,08
38144,2016-11-08 08:00:00,3,7,08:00:00,8,1108,1,2016,11,08
38145,2016-11-08 09:00:00,3,10,09:00:00,9,1108,1,2016,11,08
38146,2016-11-08 10:00:00,3,15,10:00:00,10,1108,1,2016,11,08
38147,2016-11-08 11:00:00,3,12,11:00:00,11,1108,1,2016,11,08
38148,2016-11-08 12:00:00,3,17,12:00:00,12,1108,1,2016,11,08
38149,2016-11-08 13:00:00,3,13,13:00:00,13,1108,1,2016,11,08
38150,2016-11-08 14:00:00,3,18,14:00:00,14,1108,1,2016,11,08
38151,2016-11-08 15:00:00,3,20,15:00:00,15,1108,1,2016,11,08
38152,2016-11-08 16:00:00,3,18,16:00:00,16,1108,1,2016,11,08
38153,2016-11-08 17:00:00,3,14,17:00:00,17,1108,1,2016,11,08
38154,2016-11-08 18:00:00,3,17,18:00:00,18,1108,1,2016,11,08
38155,2016-11-08 19:00:00,3,15,19:00:00,19,1108,1,2016,11,08
38156,2016-11-08 20:00:00,3,16,20:00:00,20,1108,1,2016,11,08
38157,2016-11-08 21:00:00,3,11,21:00:00,21,1108,1,2016,11,08
38158,2016-11-08 22:00:00,3,10,22:00:00,22,1108,1,2016,11,08
38159,2016-11-08 23:00:00,3,11,23:00:00,23,1108,1,2016,11,08
38160,2016-11-09 00:00:00,3,10,00:00:00,0,1109,2,2016,11,09
38161,2016-11-09 01:00:00,3,9,01:00:00,1,1109,2,2016,11,09
38162,2016-11-09 02:00:00,3,6,02:00:00,2,1109,2,2016,11,09
38163,2016-11-09 03:00:00,3,8,03:00:00,3,1109,2,2016,11,09
38164,2016-11-09 04:00:00,3,6,04:00:00,4,1109,2,2016,11,09
38165,2016-11-09 05:00:00,3,5,05:00:00,5,1109,2,2016,11,09
38166,2016-11-09 06:00:00,3,8,06:00:00,6,1109,2,2016,11,09
38167,2016-11-09 07:00:00,3,6,07:00:00,7,1109,2,2016,11,09
38168,2016-11-09 08:00:00,3,8,08:00:00,8,1109,2,2016,11,09
38169,2016-11-09 09:00:00,3,9,09:00:00,9,1109,2,2016,11,09
38170,2016-11-09 10:00:00,3,10,10:00:00,10,1109,2,2016,11,09
38171,2016-11-09 11:00:00,3,12,11:00:00,11,1109,2,2016,11,09
38172,2016-11-09 12:00:00,3,13,12:00:00,12,1109,2,2016,11,09
38173,2016-11-09 13:00:00,3,15,13:00:00,13,1109,2,2016,11,09
38174,2016-11-09 14:00:00,3,12,14:00:00,14,1109,2,2016,11,09
38175,2016-11-09 15:00:00,3,16,15:00:00,15,1109,2,2016,11,09
38176,2016-11-09 16:00:00,3,13,16:00:00,16,1109,2,2016,11,09
38177,2016-11-09 17:00:00,3,21,17:00:00,17,1109,2,2016,11,09
38178,2016-11-09 18:00:00,3,19,18:00:00,18,1109,2,2016,11,09
38179,2016-11-09 19:00:00,3,19,19:00:00,19,1109,2,2016,11,09
